Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,Unusual
10:15,2ALTE,0.707,0.404,0.028,0.008,0.867,0.047,1.011,0.01,2,2,4,0
1:15,5CLTE,5.861,1.112,0.236,0.031,11.981,0.832,1.071,1.011,3,3,6,0
15:30,4ALTE,4.951,0.808,0.183,0.032,8.037,1.749,1.071,1.021,3,2,5,0
8:00,6ULTE,1.617,3.032,0.471,0.047,19.079,0.724,1.172,0.01,4,3,7,0
16:45,9BLTE,2.627,0.505,0.045,0.011,2.015,0.125,1.041,1.021,3,2,5,0
2:00,5BLTE,6.368,0.498,0.042,0.01,10.56,0.627,1.025,1.005,3,2,5,1
4:00,5CLTE,3.284,0.498,0.019,0.005,2.005,0.115,1.005,0.995,2,2,4,1
6:45,6WLTE,5.174,0.896,0.009,0.08,0.257,0.198,1.005,0.01,3,3,6,1
7:00,9ALTE,0.199,0.398,0.01,0.007,0.131,0.045,0.995,0.995,1,1,2,1
20:00,1CLTE,34.357,7.579,3.214,0.212,44.175,2.241,1.97,1.566,8,7,15,0
23:15,9ALTE,1.194,0.398,0.03,0.006,1.854,0.076,1.005,0.995,2,1,3,1
21:30,5BLTE,14.03,4.179,0.602,0.048,25.693,0.779,1.234,1.194,5,5,10,1
10:00,3CLTE,2.985,0.697,0.19,0.029,7.454,0.401,1.055,1.005,4,3,7,1
20:00,5ALTE,4.179,0.597,0.112,0.022,4.611,0.496,1.045,1.005,5,3,8,1
12:30,8CLTE,10.004,1.415,0.268,0.042,8.387,0.561,1.132,1.061,4,3,7,0
8:45,3BLTE,5.473,0.796,0.248,0.024,5.834,0.321,1.065,1.015,4,2,6,1
3:00,6WLTE,0.505,2.021,0.113,0.015,2.737,0.321,1.091,0.01,4,3,7,0
19:15,2ALTE,0.505,0.505,0.197,0.026,2.871,0.141,0.97,0.01,1,1,2,0
11:30,5ALTE,12.429,3.436,0.803,0.075,22.713,1.234,1.263,1.112,6,4,10,0
15:45,6WLTE,1.718,2.627,0.258,0.045,16.013,1.799,1.253,0.01,5,3,8,0
0:30,3CLTE,1.213,1.011,1.359,0.032,48.317,1.004,1.021,1.011,2,2,4,0
23:30,5ALTE,1.617,0.505,0.026,0.025,0.534,0.23,1.031,1.011,3,2,5,0
1:00,5ALTE,1.718,0.505,0.073,0.017,2.539,0.238,1.021,1.011,2,2,4,0
15:45,4ALTE,6.972,0.909,0.246,0.03,14.312,1.048,1.101,1.041,4,3,7,0
14:15,4CLTE,14.753,2.223,0.497,0.05,37.103,0.897,1.192,1.142,5,4,9,0
17:00,6ULTE,2.829,5.861,0.901,0.084,16.184,2.015,1.465,0.01,6,5,11,0
6:45,3CLTE,1.213,0.404,0.037,0.009,4.322,0.106,1.021,1.011,2,2,4,0
18:15,10ALTE,13.541,1.92,0.551,0.052,25.568,0.561,1.172,1.051,5,4,9,0
6:45,4CLTE,4.85,0.909,0.125,0.021,9.356,0.768,1.071,1.041,3,3,6,0
16:45,6ALTE,10.509,1.415,0.405,0.058,25.085,1.487,1.192,0.01,6,4,10,0
19:00,7BLTE,0.1,0.697,0.088,0.015,7.759,0.458,1.085,0.01,4,2,6,1
16:30,9ALTE,5.558,2.122,0.735,0.054,30.978,0.677,1.122,1.021,4,3,7,0
2:30,7WLTE,0.404,1.819,0.487,0.026,36.473,0.58,1.071,0.01,4,2,6,0
16:15,4BLTE,15.92,3.483,1.052,0.074,42.336,1.995,1.294,1.184,7,6,13,1
2:30,10BLTE,0.505,0.404,0.071,0.017,1.129,0.164,1.021,1.011,2,1,3,0
2:30,5ALTE,1.294,0.498,0.065,0.015,2.951,0.143,1.005,0.995,3,2,5,1
14:30,9BLTE,2.021,0.404,0.018,0.035,0.391,3.892,1.021,1.011,2,2,4,0
3:45,2ALTE,0,0.404,0.002,0.003,0.002,0.003,1.011,0.01,1,1,2,0
20:30,2ALTE,0.101,0.404,0.002,0.002,0.006,0.006,1.011,0.01,1,1,2,0
22:00,3CLTE,8.69,3.436,0.988,0.105,13.913,1.055,1.516,1.091,6,4,10,0
19:45,5CLTE,17.785,2.627,0.43,0.061,8.722,0.662,1.334,1.192,6,4,10,0
7:45,7BLTE,0.101,0.808,0.239,0.033,18.772,0.694,0,0,,,#¡VALOR!,0
21:45,9BLTE,4.951,1.011,0.274,0.035,2.648,1.282,1.122,1.021,3,2,5,0
15:45,1CLTE,31.022,3.436,0.799,0.203,23.739,0.78,1.758,1.475,8,7,15,0
2:30,3ALTE,4.975,1.095,0.312,0.035,10.777,0.592,1.095,1.015,4,3,7,1
9:15,8CLTE,5.76,0.808,0.187,0.024,16.458,0.83,1.101,1.021,4,2,6,0
1:00,10CLTE,3.84,0.808,0.274,0.028,11.951,0.738,1.071,1.021,3,3,6,0
13:30,6CLTE,12.227,2.425,0.528,0.043,23.029,1.032,1.112,0.01,4,3,7,0
11:45,7CLTE,0.707,1.011,0.21,0.039,11.493,0.86,1.293,0.01,5,4,9,0
20:30,1CLTE,31.022,7.175,1.807,0.147,24.606,1.423,1.657,1.455,7,8,15,0
15:30,6VLTE,3.582,5.373,0.763,0.097,17.829,0.871,1.333,0.01,6,4,10,1
14:00,5CLTE,26.071,4.648,1.516,0.132,29.425,1.058,1.576,1.192,7,5,12,0
15:15,9BLTE,3.739,0.505,0.114,0.02,6.787,0.406,1.071,1.031,3,2,5,0
5:30,2ALTE,0,0.404,0,0,0,0,0,0,0,0,0,0
10:45,8CLTE,4.876,0.597,0.127,0.034,6.003,0.35,1.055,1.005,3,2,5,1
9:45,7CLTE,0.1,0.697,0.309,0.023,10.892,0.624,1.055,0.01,3,2,5,1
21:15,4CLTE,16.418,1.692,0.33,0.051,12.656,0.671,1.284,1.075,5,4,9,1
8:15,1CLTE,25.465,4.951,1.272,0.101,31.161,1.134,1.314,1.152,5,5,10,0
18:45,7BLTE,0.505,1.819,1.051,0.075,44.62,0.942,1.455,0.01,7,3,10,0
9:30,6ULTE,0.995,2.289,0.526,0.077,17.163,6.588,1.164,0.01,4,3,7,1
6:45,10BLTE,0.707,0.404,0.043,0.015,1.532,0.131,1.011,1.011,2,1,3,0
9:30,3ALTE,10.448,2.189,0.413,0.046,14.657,0.588,1.104,1.025,4,3,7,1
7:45,5CLTE,3.483,0.498,0.054,0.006,3.454,0.279,1.015,0.995,3,2,5,1
11:15,9ALTE,21.018,3.133,0.965,0.115,46.649,1.003,1.647,1.213,9,6,15,0
23:30,10BLTE,5.255,1.415,0.446,0.035,15.387,0.836,1.101,1.031,4,3,7,0
22:15,6ULTE,1.011,1.718,0.259,0.035,12.724,0.6,1.202,0.01,5,3,8,0
21:00,7ULTE,1.112,3.739,0.434,0.049,16.052,0.877,1.182,0.01,4,3,7,0
3:45,8BLTE,2.526,0.606,0.172,0.024,2.206,0.194,1.021,1.011,2,2,4,0
4:30,6CLTE,3.133,0.404,0.053,0.009,1.678,0.187,1.031,0.01,3,2,5,0
2:00,5BLTE,9.398,1.213,0.201,0.017,8.012,0.365,1.081,1.031,4,3,7,0
15:45,8BLTE,8.856,1.194,0.377,0.065,18.629,0.81,1.164,1.025,4,4,8,1
22:45,7BLTE,0.101,0.606,0.141,0.03,12.46,0.399,1.112,0.01,3,2,5,0
9:00,1ALTE,16.774,2.526,0.754,0.077,15.118,1.308,1.344,1.081,6,5,11,0
15:00,1BLTE,17.214,2.189,0.696,0.084,16.123,2.34,1.393,1.065,6,4,10,1
21:00,4ALTE,7.983,2.425,0.856,0.054,22.082,2.001,1.182,1.031,5,3,8,0
10:30,3CLTE,5.174,1.095,0.335,0.028,9.461,0.661,1.065,1.015,3,2,5,1
19:00,4ALTE,7.074,1.415,0.4,0.046,21.095,0.808,1.172,1.031,5,3,8,0
2:45,6BLTE,5.861,0.505,0.029,0.014,2.062,0.135,1.041,0.01,3,2,5,0
23:30,3ALTE,5.572,0.896,0.345,0.026,10.06,0.303,1.035,1.005,3,2,5,1
11:30,10CLTE,5.962,1.011,0.226,0.039,7.443,5.632,1.061,1.021,3,2,5,0
16:15,7ALTE,0.707,1.92,0.507,0.081,12.564,8.286,1.324,0.01,5,3,8,0
1:45,3ALTE,6.07,0.995,0.182,0.027,19.334,0.666,1.075,1.015,4,3,7,1
2:00,7VLTE,0.498,1.095,0.039,0.009,0.784,0.163,0.975,0.01,2,2,4,1
9:30,7CLTE,0.202,1.112,0.274,0.029,15.307,0.493,1.142,0.01,4,3,7,0
21:15,6WLTE,1.819,3.335,0.367,0.042,8.248,0.897,1.263,0.01,5,3,8,0
10:15,4CLTE,14.753,5.659,1.186,0.061,59.94,0.466,1.273,1.415,6,5,11,0
18:30,6ULTE,2.388,5.771,0.772,0.053,13.347,0.735,1.244,0.01,5,3,8,1
12:00,7ULTE,5.76,10.711,1.597,0.163,24.018,2.074,1.748,0.01,9,5,14,0
8:30,6WLTE,0.796,2.09,0.239,0.042,9.244,0.441,1.134,0.01,4,2,6,1
22:15,1CLTE,26.268,3.781,0.939,0.138,15.592,0.865,1.572,1.493,7,7,14,1
14:15,10ALTE,18.29,2.324,0.755,0.086,25.199,5.894,1.283,1.091,6,4,10,0
13:15,10BLTE,11.823,1.415,0.413,0.054,17.584,0.651,1.202,1.041,5,3,8,0
4:15,3BLTE,4.042,0.909,0.289,0.021,14.939,0.41,1.061,1.031,3,2,5,0
10:45,7VLTE,3.941,9.297,2.009,0.188,27.633,0.953,1.394,0.01,6,4,10,0
18:00,7WLTE,0.909,1.718,0.153,0.034,3.661,1.146,1.202,0.01,5,3,8,0
9:00,7CLTE,0.606,1.718,1.233,0.055,50.951,1.26,1.243,0.01,6,3,9,0
22:15,5BLTE,10.448,1.294,0.284,0.036,11.911,0.456,1.104,1.055,4,4,8,1
11:15,5BLTE,24.959,4.85,1.559,0.143,16.587,1.189,1.485,1.334,6,6,12,0
13:45,5ALTE,6.269,1.493,0.237,0.022,12.765,0.284,1.095,1.005,4,2,6,1
3:15,3BLTE,4.042,0.909,0.292,0.023,22.247,0.274,1.051,1.021,3,3,6,0
13:30,6ULTE,2.829,4.749,0.896,0.093,16.857,1.266,1.354,0.01,7,3,10,0
2:45,3BLTE,3.739,0.808,0.105,0.027,1.694,0.138,1.041,1.011,3,2,5,0
20:15,3ALTE,9.701,1.011,0.263,0.034,22.646,0.588,1.101,1.031,4,3,7,0
13:30,6VLTE,2.488,3.284,0.521,0.067,18.155,1.83,1.294,0.01,6,3,9,1
20:15,8ALTE,23.14,5.659,1.932,0.122,44.677,3.468,1.546,1.384,7,6,13,0
4:30,6BLTE,11.144,1.194,0.341,0.174,12.113,10.089,1.134,0.01,4,4,8,1
22:15,4ALTE,5.053,1.112,0.193,0.029,6.59,1.22,1.071,1.021,3,2,5,0
22:15,9ALTE,2.388,0.498,0.042,0.011,1.711,0.192,1.005,0.995,2,2,4,1
11:00,7ULTE,3.739,7.68,2.111,0.117,56.28,1.284,1.455,0.01,6,4,10,0
12:45,10ALTE,20.008,1.92,0.502,0.078,12.362,5.934,1.314,1.112,6,5,11,0
21:00,7WLTE,0.597,1.692,0.404,0.029,17.606,0.572,1.075,0.01,3,3,6,1
13:45,7ALTE,0.505,1.516,0.321,0.043,10.617,0.567,1.334,0.01,6,3,9,0
6:30,7ALTE,0,0.398,0.037,0.012,1.115,0.332,1.005,0.01,2,2,4,1
1:15,6CLTE,1.617,1.011,1.012,0.03,50.999,0.438,0.96,0.01,2,2,4,0
17:15,10ALTE,6.972,0.505,0.03,0.019,1.559,0.274,1.061,1.031,3,2,5,0
9:15,10CLTE,3.335,0.505,0.082,0.018,5.201,0.326,1.041,1.021,4,2,6,0
9:30,6BLTE,16.37,2.425,0.591,0.044,60.511,0.955,1.192,0.01,5,5,10,0
21:00,3CLTE,5.053,1.314,0.408,0.029,32.79,0.554,1.122,1.021,4,2,6,0
4:45,5ALTE,0.404,0.404,0.007,0.006,0.053,0.102,1.011,1.011,1,1,2,0
18:30,3ALTE,8.557,1.393,0.174,0.025,19.752,0.304,1.075,1.065,4,4,8,1
5:15,7ALTE,0,0.404,0.024,0.007,0.658,0.137,1.021,0.01,2,1,3,0
22:30,7ALTE,0.101,0.606,0.089,0.02,7.336,1.099,1.031,0.01,3,2,5,0
14:15,6VLTE,1.718,3.032,0.766,0.043,40.014,1.453,1.122,0.01,4,3,7,0
15:45,1ALTE,12.637,1.99,0.505,0.064,17.08,3.833,1.224,1.045,5,4,9,1
14:15,1BLTE,11.144,1.194,0.363,0.07,49.074,7.647,1.104,1.025,4,4,8,1
6:45,3CLTE,1.213,0.606,0.32,0.025,4.55,0.26,1.031,1.011,3,2,5,0
5:30,3BLTE,5.075,0.796,0.11,0.03,4.189,0.344,1.095,1.015,4,2,6,1
5:45,7WLTE,0.299,1.294,0.049,0.022,2.027,0.136,1.154,0.01,3,3,6,1
19:00,8ALTE,18.308,3.284,0.92,0.09,27.601,0.815,1.323,1.204,6,5,11,1
8:30,8BLTE,2.189,0.597,0.102,0.012,5.714,0.204,1.015,0.995,2,2,4,1
12:45,7ALTE,0.606,2.122,0.588,0.057,16.776,0.906,1.293,0.01,5,4,9,0
22:00,7VLTE,1.112,1.819,0.212,0.036,9.731,4.495,1.112,0.01,4,3,7,0
13:00,10BLTE,13.642,4.547,1.676,0.097,54.879,0.947,1.334,1.142,6,4,10,0
6:45,7VLTE,0.1,0.796,0.032,0.009,1.748,0.114,1.005,0.01,2,2,4,1
2:30,4CLTE,7.276,2.223,0.71,0.027,11.183,0.279,1.071,1.041,4,3,7,0
8:45,6VLTE,1.194,1.99,0.308,0.029,6.936,0.349,1.174,0.01,5,3,8,1
16:45,8BLTE,10.448,1.493,0.421,0.066,18.793,1.085,1.174,1.095,5,3,8,1
10:45,2ALTE,0.101,0.404,0.01,0.004,0.112,0.011,1.011,0.01,1,1,2,0
20:45,4BLTE,22.288,2.886,1.041,0.109,68.872,3.629,1.463,1.244,7,5,12,1
13:45,3BLTE,15.224,1.692,0.432,0.065,13.764,1.875,1.194,1.055,5,4,9,1
19:00,7CLTE,0.1,0.498,0.094,0.02,2.292,0.214,1.025,0.01,3,2,5,1
14:15,3ALTE,26.879,3.335,0.847,0.118,28.755,0.731,1.526,1.283,8,6,14,0
21:30,6BLTE,22.029,2.223,0.833,0.067,59.374,1.908,1.233,0.01,5,4,9,0
9:45,8BLTE,21.423,3.234,0.786,0.094,33.776,0.632,1.364,1.182,6,5,11,0
22:00,9BLTE,3.032,0.606,0.158,0.015,15.745,0.663,1.051,1.031,2,2,4,0
1:45,10ALTE,4.143,0.707,0.12,0.018,6.275,0.966,1.051,1.011,3,2,5,0
22:00,10ALTE,16.774,3.032,0.755,0.077,15.999,0.731,1.263,1.182,6,5,11,0
13:00,6WLTE,3.133,5.558,0.533,0.096,18.086,1.14,0,0,,,#¡VALOR!,0
14:00,5BLTE,28.294,5.255,1.992,0.165,46.376,1.641,1.637,1.304,7,6,13,0
5:45,8BLTE,1.415,1.617,1.818,0.037,38.365,0.641,1.021,1.011,2,2,4,0
10:45,6ALTE,11.722,1.213,0.333,0.113,11.432,13.337,1.283,0.01,5,3,8,0
1:15,6CLTE,2.223,0.606,0.414,0.021,20.501,0.431,1.021,0.01,3,2,5,0
6:15,6VLTE,1.213,2.324,0.079,0.014,2.101,0.122,1.041,0.01,3,3,6,0
8:15,6ULTE,0.697,0.896,0.095,0.008,4.169,0.228,1.035,0.01,3,2,5,1
18:15,7ALTE,0.404,1.92,0.538,0.054,24.54,1.029,1.253,0.01,5,3,8,0
23:30,7BLTE,0.404,0.909,0.306,0.085,12.739,0.665,1.374,0.01,6,3,9,0
13:45,6WLTE,1.493,3.284,0.421,0.05,6.786,1.598,1.214,0.01,5,4,9,1
7:30,10ALTE,7.68,0.606,0.044,0.017,7.175,0.354,1.081,1.031,3,3,6,0
23:00,9ALTE,1.294,0.498,0.098,0.013,5.467,0.375,1.005,0.995,2,1,3,1
13:15,1BLTE,8.557,1.692,0.582,0.043,16.922,0.806,1.114,1.085,4,4,8,1
6:30,5BLTE,7.175,3.436,0.955,0.031,24.991,0.829,1.051,1.021,3,2,5,0
8:30,6VLTE,0.808,2.021,0.37,0.033,14.277,1.137,1.081,0.01,4,2,6,0
11:15,7ULTE,3.881,2.388,0.295,0.06,7.676,0.389,1.184,0.01,4,3,7,1
13:15,8BLTE,18.593,3.638,0.969,0.097,33.468,0.872,1.394,1.162,7,6,13,0
22:00,4CLTE,15.025,3.184,0.663,0.05,27.583,0.643,1.174,1.134,5,4,9,1
3:45,6ALTE,1.819,0.404,0.012,0.009,0.291,0.099,1.021,0.01,2,2,4,0
12:30,6ULTE,1.393,5.174,1.909,0.081,38.505,8.079,1.313,0.01,6,3,9,1
23:45,3BLTE,6.871,2.223,0.483,0.051,28.261,1.36,1.112,1.051,5,3,8,0
12:45,9ALTE,16.168,3.84,1.322,0.074,23.312,0.702,1.405,1.081,6,4,10,0
19:00,7ULTE,1.92,5.659,0.876,0.092,12.839,0.635,1.465,0.01,6,3,9,0
18:00,3CLTE,11.419,4.345,1.488,0.093,25.713,0.999,1.344,1.162,5,4,9,0
13:45,6WLTE,4.345,5.255,0.58,0.094,11.563,0.831,1.586,0.01,6,4,10,0
7:30,10BLTE,0.909,0.404,0.012,0.008,0.361,0.168,1.021,1.011,2,1,3,0
5:00,9ALTE,0.404,0.404,0.087,0.025,3.466,0.22,1.011,1.011,2,1,3,0
16:30,6ULTE,1.194,2.289,0.505,0.044,13.766,0.823,1.104,0.01,4,2,6,1
2:30,7WLTE,0.1,0.896,0.101,0.013,3.726,0.449,1.005,0.01,2,2,4,1
7:15,5CLTE,6.164,1.213,0.211,0.022,11.566,0.417,1.071,1.021,4,2,6,0
0:30,10ALTE,12.53,1.617,0.607,0.323,21.732,2.321,1.192,1.061,4,3,7,0
15:15,9BLTE,2.289,0.498,0.042,0.015,1.045,0.33,1.015,0.995,3,2,5,1
18:30,6VLTE,1.92,2.324,0.143,0.035,6.219,2.193,1.192,0.01,5,3,8,0
14:45,5ALTE,3.781,0.697,0.168,0.026,7.87,0.389,1.075,1.035,4,3,7,1
3:30,4ALTE,1.294,0.498,0.131,0.015,13.984,0.192,1.005,0.995,2,1,3,1
3:00,4CLTE,4.244,0.505,0.077,0.013,1.613,0.125,1.031,1.011,2,2,4,0
8:30,9BLTE,2.627,0.606,0.13,0.015,3.59,0.191,1.041,1.011,3,2,5,0
20:00,1CLTE,32.336,5.76,1.31,0.18,26.015,1.217,1.829,1.88,8,8,16,0
7:00,6BLTE,8.084,7.983,6.185,0.711,58.825,48.201,1.071,0.01,3,2,5,0
13:15,3BLTE,24.353,3.739,0.788,0.102,34.025,2.575,1.445,1.324,6,6,12,0
0:15,5BLTE,8.358,2.289,0.372,0.036,13.922,0.297,1.075,1.045,4,3,7,1
3:00,7BLTE,0.101,0.505,0.079,0.032,5.218,3.603,1.021,0.01,3,2,5,0
1:00,7ULTE,0.597,1.791,0.378,0.042,51.004,0.407,1.055,0.01,3,2,5,1
8:15,4CLTE,5.174,0.697,0.134,0.026,13.158,0.657,1.045,1.015,3,3,6,1
16:45,6ALTE,15.764,4.042,2.346,0.105,42.419,1.015,1.354,0.01,6,4,10,0
15:15,1CLTE,22.686,3.582,0.984,0.108,33.604,1.512,1.453,1.313,7,5,12,1
15:30,7BLTE,0.199,0.697,0.095,0.024,3.852,0.298,1.184,0.01,5,3,8,1
7:15,9BLTE,0.299,0.398,0.074,0.017,3.154,0.206,1.005,0.995,2,1,3,1
15:00,6ALTE,11.244,2.09,0.701,0.07,19.475,1.295,1.204,0.01,6,3,9,1
0:00,5BLTE,11.823,1.819,0.553,0.049,54.238,0.919,1.152,1.041,4,3,7,0
21:30,8BLTE,17.886,2.324,0.67,0.136,18.726,5.813,1.374,1.112,6,5,11,0
5:15,4ALTE,0.909,0.404,0.012,0.005,0.63,0.111,1.011,1.011,2,1,3,0
11:30,1ALTE,9.751,5.174,0.968,0.513,16.247,1.372,1.204,1.025,4,3,7,1
1:00,7BLTE,0.101,0.505,0.045,0.015,4.168,0.268,1.031,0.01,4,2,6,0
15:00,1BLTE,24.555,3.234,1.081,0.128,26.661,1.154,1.445,1.122,6,4,10,0
9:45,2ALTE,0,0.398,0.001,0.002,0.002,0.003,0.995,0.01,1,1,2,1
16:45,6WLTE,1.516,2.829,0.312,0.055,13.045,0.835,1.314,0.01,5,4,9,0
12:45,6CLTE,9.701,1.617,0.656,0.051,22.884,0.727,1.112,0.01,4,4,8,0
11:30,6VLTE,1.294,1.393,0.119,0.028,4.534,0.699,1.124,0.01,5,3,8,1
17:45,7BLTE,0.909,5.558,1.491,0.094,23.119,11.799,1.384,0.01,6,4,10,0
0:00,7WLTE,0.498,0.995,0.044,0.024,1.447,1.139,1.065,0.01,4,2,6,1
22:15,9ALTE,1.213,0.606,0.163,0.034,4.965,1.806,1.031,1.011,4,2,6,0
18:15,7CLTE,0.505,1.213,0.547,0.061,14.944,0.789,1.304,0.01,5,3,8,0
12:00,7VLTE,2.829,8.791,1.112,0.078,17.488,2.924,1.405,0.01,5,4,9,0
16:45,5BLTE,11.542,1.194,0.304,0.035,17.181,0.71,1.085,1.035,4,3,7,1
22:45,10CLTE,11.014,1.314,0.293,0.05,9.234,0.55,1.213,1.051,5,3,8,0
18:45,10ALTE,11.217,3.234,0.994,0.061,27.128,3.445,1.142,1.041,4,3,7,0
15:45,4CLTE,21.928,3.335,0.55,0.079,7.603,0.538,1.445,1.415,7,7,14,0
14:30,8ALTE,23.444,7.68,2.392,0.141,32.291,1.108,1.506,1.172,6,5,11,0
9:15,6BLTE,16.37,9.398,5.191,0.66,55.988,45.708,1.172,0.01,4,3,7,0
16:15,4CLTE,21.119,5.154,1.533,0.09,22.742,0.943,1.465,1.415,7,6,13,0
16:30,9BLTE,7.579,0.808,0.266,0.029,10.396,0.561,1.081,1.031,4,3,7,0
6:30,7ALTE,0.101,0.707,0.354,0.019,19.772,0.197,1.031,0.01,2,2,4,0
12:30,4BLTE,13.134,5.075,1.319,0.045,24.819,0.803,1.194,1.025,6,3,9,1
20:45,7ULTE,1.112,2.324,0.271,0.042,10.568,0.613,1.192,0.01,4,3,7,0
9:45,10ALTE,7.761,1.791,0.659,0.033,41.315,0.46,1.095,1.035,3,3,6,1
15:45,2ALTE,0,0.398,0.002,0.002,0.003,0.004,0.995,0.01,1,1,2,1
23:00,7ULTE,1.819,3.941,0.69,0.043,13.822,0.414,1.152,0.01,5,3,8,0
2:45,7VLTE,0.202,0.909,0.108,0.018,2.166,0.21,1.031,0.01,3,2,5,0
18:45,4ALTE,3.383,0.896,0.181,0.022,14.803,0.818,1.045,1.015,3,3,6,1
15:15,5BLTE,13.632,1.791,0.345,0.052,10.627,1.939,1.144,1.055,5,4,9,1
19:45,6ALTE,13.238,1.011,0.181,0.073,7.461,1.024,1.122,0.01,4,3,7,0
5:00,9ALTE,0.404,0.404,0.027,0.01,0.263,0.097,1.011,1.011,1,1,2,0
5:45,6VLTE,0.303,0.909,0.018,0.01,0.179,0.073,1.041,0.01,3,2,5,0
18:00,6ULTE,1.213,1.718,0.174,0.04,8.343,3.302,1.172,0.01,4,3,7,0
16:30,7WLTE,0.896,1.99,0.355,0.034,5.158,0.239,1.055,0.01,3,3,6,1
6:15,6ALTE,2.189,0.995,0.412,0.066,5.856,9.743,1.065,0.01,3,2,5,1
20:00,10BLTE,4.749,1.112,0.438,0.028,43.401,0.752,1.071,1.021,4,2,6,0
9:30,8ALTE,22.534,2.324,0.705,0.092,29.419,0.752,1.415,1.162,7,4,11,0
1:45,6CLTE,1.718,0.404,0.017,0.011,0.403,0.102,1.021,0.01,3,2,5,0
15:15,5BLTE,22.231,3.133,0.814,0.096,19.652,1.101,1.364,1.192,5,6,11,0
17:00,6ALTE,11.014,1.112,0.24,0.041,14.053,0.659,1.122,0.01,5,3,8,0
1:45,6ULTE,0.505,1.516,0.53,0.011,16.06,0.632,1.041,0.01,3,2,5,0
3:45,3CLTE,4.648,0.606,0.03,1.026,2.66,6.461,1.021,1.011,3,2,5,0
0:00,7ALTE,0.1,0.796,0.169,0.025,9.999,0.24,1.035,0.01,3,2,5,1
0:30,7ULTE,0.606,1.112,0.096,0.034,6.634,0.304,0.98,0.01,3,2,5,0
11:30,7CLTE,0.505,1.415,0.69,0.063,73.775,2.063,1.192,0.01,5,3,8,0
16:30,6WLTE,1.294,3.682,1.323,0.065,50.42,1.421,1.204,0.01,4,3,7,1
17:00,6BLTE,18.189,1.516,0.29,0.041,7.739,0.336,1.182,0.01,5,4,9,0
18:30,10BLTE,2.587,0.498,0.046,0.008,8.713,0.357,1.005,0.995,2,2,4,1
1:00,6WLTE,1.415,2.728,0.387,0.036,10.487,0.572,1.101,0.01,4,2,6,0
23:15,10CLTE,6.063,0.909,0.178,0.035,8.638,0.41,1.091,1.041,4,3,7,0
3:15,4CLTE,5.861,0.606,0.124,0.018,6.993,0.286,1.071,1.021,3,2,5,0
20:45,4ALTE,8.589,1.516,0.413,0.037,37.278,0.57,1.162,1.021,4,3,7,0
17:45,7ULTE,0.697,1.99,0.225,0.026,3.552,0.368,1.075,0.01,3,2,5,1
7:30,7CLTE,0.101,0.606,0.392,0.034,22.406,0.596,1.061,0.01,3,2,5,0
3:15,4BLTE,8.892,1.516,0.329,0.038,16.656,5.096,1.435,1.031,4,3,7,0
2:45,10ALTE,3.032,0.404,0.009,0.01,0.618,0.132,1.031,1.011,3,2,5,0
13:45,6BLTE,19.402,1.516,0.24,0.049,4.983,4.108,1.192,0.01,5,3,8,0
20:15,10BLTE,5.659,0.808,0.131,0.029,5.617,0.348,1.081,1.051,3,3,6,0
3:15,5CLTE,3.638,0.505,0.073,0.01,2.597,0.169,1.031,1.011,3,2,5,0
20:00,7ALTE,0.398,1.393,0.712,0.048,51.166,0.996,1.104,0.01,4,3,7,1
21:30,6BLTE,14.328,2.388,0.831,0.035,14.229,1.321,1.124,0.01,4,4,8,1
23:45,6ULTE,1.011,1.516,0.161,0.03,28.67,1.602,1.142,0.01,5,3,8,0
18:30,6WLTE,1.891,6.866,0.861,0.062,17.4,2.149,1.274,0.01,6,4,10,1
8:30,8BLTE,10.307,2.324,1.098,0.247,82.24,43.726,1.162,1.041,5,4,9,0
7:30,1BLTE,6.164,1.011,0.234,0.04,15.146,2.089,1.101,1.031,3,3,6,0
18:15,9BLTE,1.891,0.398,0.012,0.006,0.45,0.088,1.005,0.995,2,1,3,1
5:15,6CLTE,1.819,0.404,0.013,0.008,0.181,0.123,1.021,0.01,2,2,4,0
13:30,6ALTE,5.97,1.194,0.387,0.047,9.557,0.655,1.164,0.01,5,3,8,1
22:45,4CLTE,20.715,3.941,1.271,0.125,37.013,1.827,1.536,1.243,6,6,12,0
2:15,5ALTE,0.606,0.404,0.01,0.007,0.205,0.053,1.011,1.011,1,1,2,0
17:30,6CLTE,6.07,1.194,0.542,0.036,13.119,0.701,1.085,0.01,3,3,6,1
12:00,6ULTE,2.627,3.234,0.596,0.078,24.938,0.909,1.485,0.01,6,4,10,0
23:30,1ALTE,13.238,1.415,0.265,0.036,13.126,0.554,1.192,1.071,5,4,9,0
5:30,4BLTE,10.004,0.505,0.034,0.005,2.365,0.146,1.213,1.011,3,2,5,0
22:15,9BLTE,5.457,0.707,0.105,0.013,2.014,0.212,1.041,1.021,3,2,5,0
16:15,1CLTE,27.284,3.032,0.661,0.106,10.373,1.731,1.465,1.314,6,6,12,0
9:45,5ALTE,2.687,0.597,0.094,0.022,3.014,0.29,1.015,0.995,2,2,4,1
15:15,7ULTE,2.526,6.265,0.688,0.098,14.935,1.325,1.546,0.01,6,4,10,0
3:15,6VLTE,1.393,3.383,0.536,0.034,14.537,1.081,1.174,0.01,5,3,8,1
